codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;tramo_fonasa;sexo;beneficiarios
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;D;Mujer;5986
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;A;Hombre;1281
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;A;Mujer;1732
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;B;Hombre;5640
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;B;Mujer;6836
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;C;Hombre;2573
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;C;Mujer;2333
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;D;Hombre;4086
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;D;Mujer;2786
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;A;Hombre;3019
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;A;Mujer;3755
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;B;Hombre;11205
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;B;Mujer;12869
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;C;Hombre;3950
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;C;Mujer;3727
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;D;Hombre;5636
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;D;Mujer;4531
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;A;Hombre;945
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;A;Mujer;1017
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;B;Hombre;2920
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;B;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;B;Mujer;2847
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;C;Hombre;1069
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;C;Mujer;907
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;D;Hombre;1057
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;D;Mujer;907
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;A;Hombre;313
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;A;Mujer;385
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;B;Hombre;957
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;B;Mujer;1086
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;C;Hombre;344
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;C;Mujer;292
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;D;Hombre;482
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;D;Mujer;313
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;A;Hombre;355
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;A;Mujer;505
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;B;Hombre;1046
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;B;Mujer;1084
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;C;Hombre;455
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;C;Mujer;283
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;D;Hombre;440
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;D;Mujer;363
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;A;Hombre;311
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;A;Mujer;429
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;B;Hombre;1272
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;B;Mujer;1443
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;C;Hombre;588
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;C;Mujer;451
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;D;Hombre;695
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;D;Mujer;463
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;A;Hombre;857
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;A;Mujer;1011
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;B;Hombre;1703
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;B;Mujer;1937
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;C;Hombre;611
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;C;Mujer;473
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;D;Hombre;786
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;D;Mujer;673
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;A;Hombre;606
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;A;Mujer;739
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;B;Hombre;1882
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;B;Mujer;2019
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;C;Hombre;519
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;C;Mujer;392
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;D;Hombre;536
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;D;Mujer;383
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;A;Hombre;5272
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;A;Indeterminado;3
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;A;Mujer;6359
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;B;Hombre;16243
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;B;Mujer;21349
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;C;Hombre;6949
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;C;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;C;Mujer;6222
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;D;Hombre;10914
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;D;Mujer;8416
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;A;Hombre;1068
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;A;Mujer;1459
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;B;Hombre;3798
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;B;Mujer;4006
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;C;Hombre;1123
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;C;Mujer;984
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;D;Hombre;1281
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;D;Mujer;999
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;A;Hombre;1860
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;A;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;A;Mujer;2324
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;B;Hombre;6718
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;B;Mujer;7196
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;C;Hombre;2364
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;C;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;C;Mujer;1995
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;D;Hombre;3138
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;D;Mujer;2232
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;A;Hombre;416
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;A;Mujer;656
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;B;Hombre;1774
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;B;Mujer;1884
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;C;Hombre;488
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;C;Mujer;324
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;D;Hombre;561
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;D;Mujer;388
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;A;Hombre;1167
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;A;Mujer;1659
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;B;Hombre;3544
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;B;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;B;Mujer;4010
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;C;Hombre;1300
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;C;Mujer;1136
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;D;Hombre;1620
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;D;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;D;Mujer;1166
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;A;Hombre;614
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;A;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;A;Mujer;842
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;B;Hombre;2835
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;B;Mujer;3241
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;C;Hombre;1056
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;C;Mujer;871
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;D;Hombre;1496
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;D;Mujer;1059
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;A;Hombre;922
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;A;Mujer;1235
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;B;Hombre;2918
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;B;Mujer;3507
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;C;Hombre;1249
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;C;Mujer;985
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;D;Hombre;1626
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;D;Mujer;1073
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;A;Hombre;698
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;A;Mujer;893
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;B;Hombre;2287
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;B;Mujer;2657
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;C;Hombre;834
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;C;Mujer;689
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;D;Hombre;1018
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;D;Mujer;774
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;A;Hombre;309
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;A;Mujer;459
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;B;Hombre;997
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;B;Mujer;1144
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;C;Hombre;315
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;C;Mujer;269
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;D;Hombre;473
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;D;Mujer;327
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;A;Hombre;3282
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;A;Indeterminado;3
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;A;Mujer;4014
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;B;Hombre;10161
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;B;Mujer;11784
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;C;Hombre;3538
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;C;Mujer;3242
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;D;Hombre;4379
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;D;Mujer;3785
7;Maule;7101;Talca;Urbana;A;Hombre;17889
7;Maule;7101;Talca;Urbana;A;Indeterminado;3
7;Maule;7101;Talca;Urbana;A;Mujer;23980
7;Maule;7101;Talca;Urbana;B;Hombre;43734
7;Maule;7101;Talca;Urbana;B;Mujer;57605
7;Maule;7101;Talca;Urbana;C;Hombre;19301
7;Maule;7101;Talca;Urbana;C;Mujer;17981
7;Maule;7101;Talca;Urbana;D;Hombre;28630
7;Maule;7101;Talca;Urbana;D;Indeterminado;1
7;Maule;7101;Talca;Urbana;D;Mujer;23528
7;Maule;7102;Constitución;Mixta;A;Hombre;5352
7;Maule;7102;Constitución;Mixta;A;Mujer;8198
7;Maule;7102;Constitución;Mixta;B;Hombre;7926
7;Maule;7102;Constitución;Mixta;B;Mujer;9364
7;Maule;7102;Constitución;Mixta;C;Hombre;4446
7;Maule;7102;Constitución;Mixta;C;Indeterminado;1
7;Maule;7102;Constitución;Mixta;C;Mujer;3482
7;Maule;7102;Constitución;Mixta;D;Hombre;5836
7;Maule;7102;Constitución;Mixta;D;Mujer;3612
7;Maule;7103;Curepto;Rural;A;Hombre;648
7;Maule;7103;Curepto;Rural;A;Mujer;742
7;Maule;7103;Curepto;Rural;B;Hombre;1623
7;Maule;7103;Curepto;Rural;B;Mujer;1803
7;Maule;7103;Curepto;Rural;C;Hombre;521
7;Maule;7103;Curepto;Rural;C;Mujer;352
7;Maule;7103;Curepto;Rural;D;Hombre;705
7;Maule;7103;Curepto;Rural;D;Mujer;459
7;Maule;7104;Empedrado;Rural;A;Hombre;485
7;Maule;7104;Empedrado;Rural;A;Mujer;729
7;Maule;7104;Empedrado;Rural;B;Hombre;905
7;Maule;7104;Empedrado;Rural;B;Mujer;943
7;Maule;7104;Empedrado;Rural;C;Hombre;576
7;Maule;7104;Empedrado;Rural;C;Mujer;288
7;Maule;7104;Empedrado;Rural;D;Hombre;379
7;Maule;7104;Empedrado;Rural;D;Mujer;243
7;Maule;7105;Maule;Mixta;A;Hombre;4209
7;Maule;7105;Maule;Mixta;A;Mujer;5772
7;Maule;7105;Maule;Mixta;B;Hombre;6538
7;Maule;7105;Maule;Mixta;B;Mujer;7483
7;Maule;7105;Maule;Mixta;C;Hombre;2928
7;Maule;7105;Maule;Mixta;C;Mujer;2384
7;Maule;7105;Maule;Mixta;D;Hombre;3952
7;Maule;7105;Maule;Mixta;D;Mujer;2850
7;Maule;7106;Pelarco;Rural;A;Hombre;1025
7;Maule;7106;Pelarco;Rural;A;Mujer;1357
7;Maule;7106;Pelarco;Rural;B;Hombre;2339
7;Maule;7106;Pelarco;Rural;B;Mujer;2697
7;Maule;7106;Pelarco;Rural;C;Hombre;1001
7;Maule;7106;Pelarco;Rural;C;Indeterminado;1
7;Maule;7106;Pelarco;Rural;C;Mujer;776
7;Maule;7106;Pelarco;Rural;D;Hombre;1284
7;Maule;7106;Pelarco;Rural;D;Mujer;828
7;Maule;7107;Pencahue;Rural;A;Hombre;855
7;Maule;7107;Pencahue;Rural;A;Mujer;1053
7;Maule;7107;Pencahue;Rural;B;Hombre;1923
7;Maule;7107;Pencahue;Rural;B;Mujer;2258
7;Maule;7107;Pencahue;Rural;C;Hombre;794
7;Maule;7107;Pencahue;Rural;C;Mujer;602
7;Maule;7107;Pencahue;Rural;D;Hombre;1158
7;Maule;7107;Pencahue;Rural;D;Mujer;728
7;Maule;7108;Río Claro;Rural;A;Hombre;969
7;Maule;7108;Río Claro;Rural;A;Mujer;1389
7;Maule;7108;Río Claro;Rural;B;Hombre;2977
7;Maule;7108;Río Claro;Rural;B;Mujer;3156
7;Maule;7108;Río Claro;Rural;C;Hombre;1211
7;Maule;7108;Río Claro;Rural;C;Mujer;1038
7;Maule;7108;Río Claro;Rural;D;Hombre;1540
7;Maule;7108;Río Claro;Rural;D;Mujer;1040
7;Maule;7109;San Clemente;Rural;A;Hombre;4363
7;Maule;7109;San Clemente;Rural;A;Mujer;6989
7;Maule;7109;San Clemente;Rural;B;Hombre;8422
7;Maule;7109;San Clemente;Rural;B;Mujer;9788
7;Maule;7109;San Clemente;Rural;C;Hombre;3572
7;Maule;7109;San Clemente;Rural;C;Mujer;2853
7;Maule;7109;San Clemente;Rural;D;Hombre;5408
7;Maule;7109;San Clemente;Rural;D;Mujer;3034
7;Maule;7110;San Rafael;Rural;A;Hombre;946
7;Maule;7110;San Rafael;Rural;A;Mujer;1375
7;Maule;7110;San Rafael;Rural;B;Hombre;2002
7;Maule;7110;San Rafael;Rural;B;Mujer;2658
7;Maule;7110;San Rafael;Rural;C;Hombre;1040
7;Maule;7110;San Rafael;Rural;C;Mujer;877
7;Maule;7110;San Rafael;Rural;D;Hombre;1410
7;Maule;7110;San Rafael;Rural;D;Mujer;845
7;Maule;7201;Cauquenes;Rural;A;Hombre;4606
7;Maule;7201;Cauquenes;Rural;A;Mujer;6135
7;Maule;7201;Cauquenes;Rural;B;Hombre;8424
7;Maule;7201;Cauquenes;Rural;B;Mujer;11143
7;Maule;7201;Cauquenes;Rural;C;Hombre;2814
7;Maule;7201;Cauquenes;Rural;C;Mujer;2513
7;Maule;7201;Cauquenes;Rural;D;Hombre;3521
7;Maule;7201;Cauquenes;Rural;D;Mujer;2708
7;Maule;7202;Chanco;Rural;A;Hombre;846
7;Maule;7202;Chanco;Rural;A;Mujer;1181
7;Maule;7202;Chanco;Rural;B;Hombre;1285
7;Maule;7202;Chanco;Rural;B;Mujer;1385
7;Maule;7202;Chanco;Rural;C;Hombre;451
7;Maule;7202;Chanco;Rural;C;Mujer;387
7;Maule;7202;Chanco;Rural;D;Hombre;447
7;Maule;7202;Chanco;Rural;D;Mujer;308
7;Maule;7203;Pelluhue;Rural;A;Hombre;1514
7;Maule;7203;Pelluhue;Rural;A;Mujer;1485
7;Maule;7203;Pelluhue;Rural;B;Hombre;1674
7;Maule;7203;Pelluhue;Rural;B;Mujer;1969
7;Maule;7203;Pelluhue;Rural;C;Hombre;434
7;Maule;7203;Pelluhue;Rural;C;Mujer;430
7;Maule;7203;Pelluhue;Rural;D;Hombre;631
7;Maule;7203;Pelluhue;Rural;D;Mujer;666
7;Maule;7301;Curicó;Urbana;A;Hombre;9870
7;Maule;7301;Curicó;Urbana;A;Indeterminado;4
7;Maule;7301;Curicó;Urbana;A;Mujer;14027
7;Maule;7301;Curicó;Urbana;B;Hombre;30867
7;Maule;7301;Curicó;Urbana;B;Indeterminado;5
7;Maule;7301;Curicó;Urbana;B;Mujer;37651
7;Maule;7301;Curicó;Urbana;C;Hombre;12851
7;Maule;7301;Curicó;Urbana;C;Indeterminado;2
7;Maule;7301;Curicó;Urbana;C;Mujer;12281
7;Maule;7301;Curicó;Urbana;D;Hombre;18644
7;Maule;7301;Curicó;Urbana;D;Indeterminado;1
7;Maule;7301;Curicó;Urbana;D;Mujer;15952
7;Maule;7302;Hualañé;Rural;A;Hombre;639
7;Maule;7302;Hualañé;Rural;A;Mujer;837
7;Maule;7302;Hualañé;Rural;B;Hombre;2212
7;Maule;7302;Hualañé;Rural;B;Mujer;2426
7;Maule;7302;Hualañé;Rural;C;Hombre;585
7;Maule;7302;Hualañé;Rural;C;Mujer;472
7;Maule;7302;Hualañé;Rural;D;Hombre;839
7;Maule;7302;Hualañé;Rural;D;Mujer;669
7;Maule;7303;Licantén;Rural;A;Hombre;711
7;Maule;7303;Licantén;Rural;A;Mujer;691
7;Maule;7303;Licantén;Rural;B;Hombre;1304
7;Maule;7303;Licantén;Rural;B;Mujer;1559
7;Maule;7303;Licantén;Rural;C;Hombre;438
7;Maule;7303;Licantén;Rural;C;Mujer;394
7;Maule;7303;Licantén;Rural;D;Hombre;571
7;Maule;7303;Licantén;Rural;D;Mujer;415
7;Maule;7304;Molina;Mixta;A;Hombre;3576
7;Maule;7304;Molina;Mixta;A;Indeterminado;1
7;Maule;7304;Molina;Mixta;A;Mujer;5272
7;Maule;7304;Molina;Mixta;B;Hombre;10113
7;Maule;7304;Molina;Mixta;B;Indeterminado;2
7;Maule;7304;Molina;Mixta;B;Mujer;11560
7;Maule;7304;Molina;Mixta;C;Hombre;3808
7;Maule;7304;Molina;Mixta;C;Mujer;3562
7;Maule;7304;Molina;Mixta;D;Hombre;6123
7;Maule;7304;Molina;Mixta;D;Indeterminado;1
7;Maule;7304;Molina;Mixta;D;Mujer;4351
7;Maule;7305;Rauco;Rural;A;Hombre;794
7;Maule;7305;Rauco;Rural;A;Mujer;993
7;Maule;7305;Rauco;Rural;B;Hombre;2725
7;Maule;7305;Rauco;Rural;B;Mujer;3001
7;Maule;7305;Rauco;Rural;C;Hombre;948
7;Maule;7305;Rauco;Rural;C;Mujer;782
7;Maule;7305;Rauco;Rural;D;Hombre;1078
7;Maule;7305;Rauco;Rural;D;Mujer;846
7;Maule;7306;Romeral;Mixta;A;Hombre;1182
7;Maule;7306;Romeral;Mixta;A;Mujer;1437
7;Maule;7306;Romeral;Mixta;B;Hombre;3492
7;Maule;7306;Romeral;Mixta;B;Mujer;4171
7;Maule;7306;Romeral;Mixta;C;Hombre;1523
7;Maule;7306;Romeral;Mixta;C;Mujer;1453
7;Maule;7306;Romeral;Mixta;D;Hombre;1909
7;Maule;7306;Romeral;Mixta;D;Mujer;1431
7;Maule;7307;Sagrada Familia;Rural;A;Hombre;1124
7;Maule;7307;Sagrada Familia;Rural;A;Mujer;1588
7;Maule;7307;Sagrada Familia;Rural;B;Hombre;4700
7;Maule;7307;Sagrada Familia;Rural;B;Mujer;5026
7;Maule;7307;Sagrada Familia;Rural;C;Hombre;1429
7;Maule;7307;Sagrada Familia;Rural;C;Mujer;1384
7;Maule;7307;Sagrada Familia;Rural;D;Hombre;2540
7;Maule;7307;Sagrada Familia;Rural;D;Mujer;1803
7;Maule;7308;Teno;Rural;A;Hombre;1718
7;Maule;7308;Teno;Rural;A;Mujer;2289
7;Maule;7308;Teno;Rural;B;Hombre;6300
7;Maule;7308;Teno;Rural;B;Indeterminado;2
7;Maule;7308;Teno;Rural;B;Mujer;7069
7;Maule;7308;Teno;Rural;C;Hombre;2540
7;Maule;7308;Teno;Rural;C;Mujer;2122
7;Maule;7308;Teno;Rural;D;Hombre;3420
7;Maule;7308;Teno;Rural;D;Mujer;2457
7;Maule;7309;Vichuquén;Rural;A;Hombre;462
7;Maule;7309;Vichuquén;Rural;A;Mujer;493
7;Maule;7309;Vichuquén;Rural;B;Hombre;1114
7;Maule;7309;Vichuquén;Rural;B;Mujer;1182
7;Maule;7309;Vichuquén;Rural;C;Hombre;319
7;Maule;7309;Vichuquén;Rural;C;Mujer;262
7;Maule;7309;Vichuquén;Rural;D;Hombre;391
7;Maule;7309;Vichuquén;Rural;D;Mujer;313
7;Maule;7401;Linares;Urbana;A;Hombre;7634
7;Maule;7401;Linares;Urbana;A;Mujer;9623
7;Maule;7401;Linares;Urbana;B;Hombre;17900
7;Maule;7401;Linares;Urbana;B;Indeterminado;1
7;Maule;7401;Linares;Urbana;B;Mujer;23351
7;Maule;7401;Linares;Urbana;C;Hombre;7362
7;Maule;7401;Linares;Urbana;C;Mujer;6733
7;Maule;7401;Linares;Urbana;D;Hombre;9677
7;Maule;7401;Linares;Urbana;D;Indeterminado;1
7;Maule;7401;Linares;Urbana;D;Mujer;8224
7;Maule;7402;Colbún;Rural;A;Hombre;2390
7;Maule;7402;Colbún;Rural;A;Mujer;3505
7;Maule;7402;Colbún;Rural;B;Hombre;5108
7;Maule;7402;Colbún;Rural;B;Mujer;6284
7;Maule;7402;Colbún;Rural;C;Hombre;2165
7;Maule;7402;Colbún;Rural;C;Mujer;1804
7;Maule;7402;Colbún;Rural;D;Hombre;3254
7;Maule;7402;Colbún;Rural;D;Mujer;1945
7;Maule;7403;Longaví;Rural;A;Hombre;3418
7;Maule;7403;Longaví;Rural;A;Mujer;4680
7;Maule;7403;Longaví;Rural;B;Hombre;7301
7;Maule;7403;Longaví;Rural;B;Mujer;7960
7;Maule;7403;Longaví;Rural;C;Hombre;2708
7;Maule;7403;Longaví;Rural;C;Mujer;2185
7;Maule;7403;Longaví;Rural;D;Hombre;3315
7;Maule;7403;Longaví;Rural;D;Mujer;2079
7;Maule;7404;Parral;Mixta;A;Hombre;4201
7;Maule;7404;Parral;Mixta;A;Mujer;5484
7;Maule;7404;Parral;Mixta;B;Hombre;9379
7;Maule;7404;Parral;Mixta;B;Indeterminado;2
7;Maule;7404;Parral;Mixta;B;Mujer;11324
7;Maule;7404;Parral;Mixta;C;Hombre;3460
7;Maule;7404;Parral;Mixta;C;Indeterminado;1
7;Maule;7404;Parral;Mixta;C;Mujer;2799
7;Maule;7404;Parral;Mixta;D;Hombre;3748
7;Maule;7404;Parral;Mixta;D;Indeterminado;1
7;Maule;7404;Parral;Mixta;D;Mujer;3168
7;Maule;7405;Retiro;Rural;A;Hombre;2312
7;Maule;7405;Retiro;Rural;A;Mujer;3259
7;Maule;7405;Retiro;Rural;B;Hombre;4896
7;Maule;7405;Retiro;Rural;B;Mujer;5352
7;Maule;7405;Retiro;Rural;C;Hombre;1821
7;Maule;7405;Retiro;Rural;C;Mujer;1370
7;Maule;7405;Retiro;Rural;D;Hombre;2019
7;Maule;7405;Retiro;Rural;D;Mujer;1291
7;Maule;7406;San Javier;Mixta;A;Hombre;3520
7;Maule;7406;San Javier;Mixta;A;Mujer;5258
7;Maule;7406;San Javier;Mixta;B;Hombre;9321
7;Maule;7406;San Javier;Mixta;B;Mujer;11780
7;Maule;7406;San Javier;Mixta;C;Hombre;3547
7;Maule;7406;San Javier;Mixta;C;Mujer;3081
7;Maule;7406;San Javier;Mixta;D;Hombre;4921
7;Maule;7406;San Javier;Mixta;D;Mujer;3624
7;Maule;7407;Villa Alegre;Mixta;A;Hombre;1430
7;Maule;7407;Villa Alegre;Mixta;A;Mujer;2077
7;Maule;7407;Villa Alegre;Mixta;B;Hombre;3931
7;Maule;7407;Villa Alegre;Mixta;B;Mujer;4864
7;Maule;7407;Villa Alegre;Mixta;C;Hombre;1482
7;Maule;7407;Villa Alegre;Mixta;C;Mujer;1226
7;Maule;7407;Villa Alegre;Mixta;D;Hombre;1904
7;Maule;7407;Villa Alegre;Mixta;D;Mujer;1430
7;Maule;7408;Yerbas Buenas;Rural;A;Hombre;1935
7;Maule;7408;Yerbas Buenas;Rural;A;Mujer;2646
7;Maule;7408;Yerbas Buenas;Rural;B;Hombre;4444
7;Maule;7408;Yerbas Buenas;Rural;B;Mujer;4883
7;Maule;7408;Yerbas Buenas;Rural;C;Hombre;1748
7;Maule;7408;Yerbas Buenas;Rural;C;Mujer;1375
7;Maule;7408;Yerbas Buenas;Rural;D;Hombre;2412
7;Maule;7408;Yerbas Buenas;Rural;D;Mujer;1468
8;Biobío;8101;Concepción;Urbana;A;Hombre;13090
8;Biobío;8101;Concepción;Urbana;A;Indeterminado;5
