codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;tramo_fonasa;edad_tramo;sexo;beneficiarios
7;Maule;7309;Vichuquén;Rural;B;70 a 79 años;Hombre;172
7;Maule;7309;Vichuquén;Rural;B;70 a 79 años;Mujer;162
7;Maule;7309;Vichuquén;Rural;B;80 a más años;Hombre;93
7;Maule;7309;Vichuquén;Rural;B;80 a más años;Mujer;124
7;Maule;7309;Vichuquén;Rural;B;Sin información;Hombre;1
7;Maule;7309;Vichuquén;Rural;C;0 a 9 años;Hombre;18
7;Maule;7309;Vichuquén;Rural;C;0 a 9 años;Mujer;26
7;Maule;7309;Vichuquén;Rural;C;10 a 19 años;Hombre;24
7;Maule;7309;Vichuquén;Rural;C;10 a 19 años;Mujer;27
7;Maule;7309;Vichuquén;Rural;C;20 a 29 años;Hombre;59
7;Maule;7309;Vichuquén;Rural;C;20 a 29 años;Mujer;49
7;Maule;7309;Vichuquén;Rural;C;30 a 39 años;Hombre;55
7;Maule;7309;Vichuquén;Rural;C;30 a 39 años;Mujer;44
7;Maule;7309;Vichuquén;Rural;C;40 a 49 años;Hombre;37
7;Maule;7309;Vichuquén;Rural;C;40 a 49 años;Mujer;42
7;Maule;7309;Vichuquén;Rural;C;50 a 59 años;Hombre;58
7;Maule;7309;Vichuquén;Rural;C;50 a 59 años;Mujer;50
7;Maule;7309;Vichuquén;Rural;C;60 a 69 años;Hombre;45
7;Maule;7309;Vichuquén;Rural;C;60 a 69 años;Mujer;21
7;Maule;7309;Vichuquén;Rural;C;70 a 79 años;Hombre;15
7;Maule;7309;Vichuquén;Rural;C;70 a 79 años;Mujer;3
7;Maule;7309;Vichuquén;Rural;C;80 a más años;Hombre;8
7;Maule;7309;Vichuquén;Rural;D;0 a 9 años;Hombre;27
7;Maule;7309;Vichuquén;Rural;D;0 a 9 años;Mujer;33
7;Maule;7309;Vichuquén;Rural;D;10 a 19 años;Hombre;30
7;Maule;7309;Vichuquén;Rural;D;10 a 19 años;Mujer;26
7;Maule;7309;Vichuquén;Rural;D;20 a 29 años;Hombre;60
7;Maule;7309;Vichuquén;Rural;D;20 a 29 años;Mujer;60
7;Maule;7309;Vichuquén;Rural;D;30 a 39 años;Hombre;72
7;Maule;7309;Vichuquén;Rural;D;30 a 39 años;Mujer;65
7;Maule;7309;Vichuquén;Rural;D;40 a 49 años;Hombre;61
7;Maule;7309;Vichuquén;Rural;D;40 a 49 años;Mujer;42
7;Maule;7309;Vichuquén;Rural;D;50 a 59 años;Hombre;67
7;Maule;7309;Vichuquén;Rural;D;50 a 59 años;Mujer;42
7;Maule;7309;Vichuquén;Rural;D;60 a 69 años;Hombre;49
7;Maule;7309;Vichuquén;Rural;D;60 a 69 años;Mujer;31
7;Maule;7309;Vichuquén;Rural;D;70 a 79 años;Hombre;24
7;Maule;7309;Vichuquén;Rural;D;70 a 79 años;Mujer;11
7;Maule;7309;Vichuquén;Rural;D;80 a más años;Hombre;1
7;Maule;7309;Vichuquén;Rural;D;80 a más años;Mujer;3
7;Maule;7401;Linares;Urbana;A;0 a 9 años;Hombre;2086
7;Maule;7401;Linares;Urbana;A;0 a 9 años;Mujer;1914
7;Maule;7401;Linares;Urbana;A;10 a 19 años;Hombre;2949
7;Maule;7401;Linares;Urbana;A;10 a 19 años;Mujer;2827
7;Maule;7401;Linares;Urbana;A;20 a 29 años;Hombre;461
7;Maule;7401;Linares;Urbana;A;20 a 29 años;Mujer;1003
7;Maule;7401;Linares;Urbana;A;30 a 39 años;Hombre;357
7;Maule;7401;Linares;Urbana;A;30 a 39 años;Mujer;1186
7;Maule;7401;Linares;Urbana;A;40 a 49 años;Hombre;438
7;Maule;7401;Linares;Urbana;A;40 a 49 años;Mujer;1128
7;Maule;7401;Linares;Urbana;A;50 a 59 años;Hombre;729
7;Maule;7401;Linares;Urbana;A;50 a 59 años;Mujer;995
7;Maule;7401;Linares;Urbana;A;60 a 69 años;Hombre;552
7;Maule;7401;Linares;Urbana;A;60 a 69 años;Mujer;522
7;Maule;7401;Linares;Urbana;A;70 a 79 años;Hombre;50
7;Maule;7401;Linares;Urbana;A;70 a 79 años;Mujer;34
7;Maule;7401;Linares;Urbana;A;80 a más años;Hombre;9
7;Maule;7401;Linares;Urbana;A;80 a más años;Mujer;11
7;Maule;7401;Linares;Urbana;A;Sin información;Hombre;3
7;Maule;7401;Linares;Urbana;A;Sin información;Mujer;3
7;Maule;7401;Linares;Urbana;B;0 a 9 años;Hombre;1432
7;Maule;7401;Linares;Urbana;B;0 a 9 años;Mujer;1397
7;Maule;7401;Linares;Urbana;B;10 a 19 años;Hombre;1565
7;Maule;7401;Linares;Urbana;B;10 a 19 años;Mujer;1453
7;Maule;7401;Linares;Urbana;B;20 a 29 años;Hombre;2682
7;Maule;7401;Linares;Urbana;B;20 a 29 años;Mujer;2998
7;Maule;7401;Linares;Urbana;B;30 a 39 años;Hombre;2305
7;Maule;7401;Linares;Urbana;B;30 a 39 años;Indeterminado;1
7;Maule;7401;Linares;Urbana;B;30 a 39 años;Mujer;2943
7;Maule;7401;Linares;Urbana;B;40 a 49 años;Hombre;2013
7;Maule;7401;Linares;Urbana;B;40 a 49 años;Mujer;2614
7;Maule;7401;Linares;Urbana;B;50 a 59 años;Hombre;2157
7;Maule;7401;Linares;Urbana;B;50 a 59 años;Mujer;2994
7;Maule;7401;Linares;Urbana;B;60 a 69 años;Hombre;2596
7;Maule;7401;Linares;Urbana;B;60 a 69 años;Mujer;4051
7;Maule;7401;Linares;Urbana;B;70 a 79 años;Hombre;2145
7;Maule;7401;Linares;Urbana;B;70 a 79 años;Mujer;3149
7;Maule;7401;Linares;Urbana;B;80 a más años;Hombre;998
7;Maule;7401;Linares;Urbana;B;80 a más años;Mujer;1750
7;Maule;7401;Linares;Urbana;B;Sin información;Hombre;7
7;Maule;7401;Linares;Urbana;B;Sin información;Mujer;2
7;Maule;7401;Linares;Urbana;C;0 a 9 años;Hombre;687
7;Maule;7401;Linares;Urbana;C;0 a 9 años;Mujer;686
7;Maule;7401;Linares;Urbana;C;10 a 19 años;Hombre;846
7;Maule;7401;Linares;Urbana;C;10 a 19 años;Mujer;705
7;Maule;7401;Linares;Urbana;C;20 a 29 años;Hombre;1311
7;Maule;7401;Linares;Urbana;C;20 a 29 años;Mujer;1076
7;Maule;7401;Linares;Urbana;C;30 a 39 años;Hombre;1307
7;Maule;7401;Linares;Urbana;C;30 a 39 años;Mujer;1215
7;Maule;7401;Linares;Urbana;C;40 a 49 años;Hombre;1006
7;Maule;7401;Linares;Urbana;C;40 a 49 años;Mujer;1147
7;Maule;7401;Linares;Urbana;C;50 a 59 años;Hombre;1011
7;Maule;7401;Linares;Urbana;C;50 a 59 años;Mujer;978
7;Maule;7401;Linares;Urbana;C;60 a 69 años;Hombre;783
7;Maule;7401;Linares;Urbana;C;60 a 69 años;Mujer;593
7;Maule;7401;Linares;Urbana;C;70 a 79 años;Hombre;314
7;Maule;7401;Linares;Urbana;C;70 a 79 años;Mujer;211
7;Maule;7401;Linares;Urbana;C;80 a más años;Hombre;97
7;Maule;7401;Linares;Urbana;C;80 a más años;Mujer;122
7;Maule;7401;Linares;Urbana;D;0 a 9 años;Hombre;975
7;Maule;7401;Linares;Urbana;D;0 a 9 años;Mujer;968
7;Maule;7401;Linares;Urbana;D;10 a 19 años;Hombre;892
7;Maule;7401;Linares;Urbana;D;10 a 19 años;Mujer;884
7;Maule;7401;Linares;Urbana;D;20 a 29 años;Hombre;1416
7;Maule;7401;Linares;Urbana;D;20 a 29 años;Mujer;1114
7;Maule;7401;Linares;Urbana;D;30 a 39 años;Hombre;2142
7;Maule;7401;Linares;Urbana;D;30 a 39 años;Mujer;1757
7;Maule;7401;Linares;Urbana;D;40 a 49 años;Hombre;1594
7;Maule;7401;Linares;Urbana;D;40 a 49 años;Indeterminado;1
7;Maule;7401;Linares;Urbana;D;40 a 49 años;Mujer;1366
7;Maule;7401;Linares;Urbana;D;50 a 59 años;Hombre;1372
7;Maule;7401;Linares;Urbana;D;50 a 59 años;Mujer;1178
7;Maule;7401;Linares;Urbana;D;60 a 69 años;Hombre;826
7;Maule;7401;Linares;Urbana;D;60 a 69 años;Mujer;636
7;Maule;7401;Linares;Urbana;D;70 a 79 años;Hombre;343
7;Maule;7401;Linares;Urbana;D;70 a 79 años;Mujer;183
7;Maule;7401;Linares;Urbana;D;80 a más años;Hombre;116
7;Maule;7401;Linares;Urbana;D;80 a más años;Mujer;138
7;Maule;7401;Linares;Urbana;D;Sin información;Hombre;1
7;Maule;7402;Colbún;Rural;A;0 a 9 años;Hombre;680
7;Maule;7402;Colbún;Rural;A;0 a 9 años;Mujer;664
7;Maule;7402;Colbún;Rural;A;10 a 19 años;Hombre;1072
7;Maule;7402;Colbún;Rural;A;10 a 19 años;Mujer;1125
7;Maule;7402;Colbún;Rural;A;20 a 29 años;Hombre;122
7;Maule;7402;Colbún;Rural;A;20 a 29 años;Mujer;343
7;Maule;7402;Colbún;Rural;A;30 a 39 años;Hombre;71
7;Maule;7402;Colbún;Rural;A;30 a 39 años;Mujer;371
7;Maule;7402;Colbún;Rural;A;40 a 49 años;Hombre;90
7;Maule;7402;Colbún;Rural;A;40 a 49 años;Mujer;402
7;Maule;7402;Colbún;Rural;A;50 a 59 años;Hombre;157
7;Maule;7402;Colbún;Rural;A;50 a 59 años;Mujer;377
7;Maule;7402;Colbún;Rural;A;60 a 69 años;Hombre;177
7;Maule;7402;Colbún;Rural;A;60 a 69 años;Mujer;206
7;Maule;7402;Colbún;Rural;A;70 a 79 años;Hombre;16
7;Maule;7402;Colbún;Rural;A;70 a 79 años;Mujer;15
7;Maule;7402;Colbún;Rural;A;80 a más años;Hombre;4
7;Maule;7402;Colbún;Rural;A;80 a más años;Mujer;2
7;Maule;7402;Colbún;Rural;A;Sin información;Hombre;1
7;Maule;7402;Colbún;Rural;B;0 a 9 años;Hombre;404
7;Maule;7402;Colbún;Rural;B;0 a 9 años;Mujer;359
7;Maule;7402;Colbún;Rural;B;10 a 19 años;Hombre;378
7;Maule;7402;Colbún;Rural;B;10 a 19 años;Mujer;327
7;Maule;7402;Colbún;Rural;B;20 a 29 años;Hombre;665
7;Maule;7402;Colbún;Rural;B;20 a 29 años;Mujer;812
7;Maule;7402;Colbún;Rural;B;30 a 39 años;Hombre;606
7;Maule;7402;Colbún;Rural;B;30 a 39 años;Mujer;878
7;Maule;7402;Colbún;Rural;B;40 a 49 años;Hombre;582
7;Maule;7402;Colbún;Rural;B;40 a 49 años;Mujer;715
7;Maule;7402;Colbún;Rural;B;50 a 59 años;Hombre;646
7;Maule;7402;Colbún;Rural;B;50 a 59 años;Mujer;833
7;Maule;7402;Colbún;Rural;B;60 a 69 años;Hombre;766
7;Maule;7402;Colbún;Rural;B;60 a 69 años;Mujer;1061
7;Maule;7402;Colbún;Rural;B;70 a 79 años;Hombre;743
7;Maule;7402;Colbún;Rural;B;70 a 79 años;Mujer;865
7;Maule;7402;Colbún;Rural;B;80 a más años;Hombre;318
7;Maule;7402;Colbún;Rural;B;80 a más años;Mujer;434
7;Maule;7402;Colbún;Rural;C;0 a 9 años;Hombre;214
7;Maule;7402;Colbún;Rural;C;0 a 9 años;Mujer;176
7;Maule;7402;Colbún;Rural;C;10 a 19 años;Hombre;212
7;Maule;7402;Colbún;Rural;C;10 a 19 años;Mujer;172
7;Maule;7402;Colbún;Rural;C;20 a 29 años;Hombre;362
7;Maule;7402;Colbún;Rural;C;20 a 29 años;Mujer;327
7;Maule;7402;Colbún;Rural;C;30 a 39 años;Hombre;334
7;Maule;7402;Colbún;Rural;C;30 a 39 años;Mujer;370
7;Maule;7402;Colbún;Rural;C;40 a 49 años;Hombre;315
7;Maule;7402;Colbún;Rural;C;40 a 49 años;Mujer;334
7;Maule;7402;Colbún;Rural;C;50 a 59 años;Hombre;312
7;Maule;7402;Colbún;Rural;C;50 a 59 años;Mujer;242
7;Maule;7402;Colbún;Rural;C;60 a 69 años;Hombre;294
7;Maule;7402;Colbún;Rural;C;60 a 69 años;Mujer;138
7;Maule;7402;Colbún;Rural;C;70 a 79 años;Hombre;108
7;Maule;7402;Colbún;Rural;C;70 a 79 años;Mujer;35
7;Maule;7402;Colbún;Rural;C;80 a más años;Hombre;14
7;Maule;7402;Colbún;Rural;C;80 a más años;Mujer;10
7;Maule;7402;Colbún;Rural;D;0 a 9 años;Hombre;236
7;Maule;7402;Colbún;Rural;D;0 a 9 años;Mujer;223
7;Maule;7402;Colbún;Rural;D;10 a 19 años;Hombre;200
7;Maule;7402;Colbún;Rural;D;10 a 19 años;Mujer;188
7;Maule;7402;Colbún;Rural;D;20 a 29 años;Hombre;572
7;Maule;7402;Colbún;Rural;D;20 a 29 años;Mujer;350
7;Maule;7402;Colbún;Rural;D;30 a 39 años;Hombre;724
7;Maule;7402;Colbún;Rural;D;30 a 39 años;Mujer;400
7;Maule;7402;Colbún;Rural;D;40 a 49 años;Hombre;615
7;Maule;7402;Colbún;Rural;D;40 a 49 años;Mujer;326
7;Maule;7402;Colbún;Rural;D;50 a 59 años;Hombre;517
7;Maule;7402;Colbún;Rural;D;50 a 59 años;Mujer;293
7;Maule;7402;Colbún;Rural;D;60 a 69 años;Hombre;294
7;Maule;7402;Colbún;Rural;D;60 a 69 años;Mujer;123
7;Maule;7402;Colbún;Rural;D;70 a 79 años;Hombre;79
7;Maule;7402;Colbún;Rural;D;70 a 79 años;Mujer;30
7;Maule;7402;Colbún;Rural;D;80 a más años;Hombre;17
7;Maule;7402;Colbún;Rural;D;80 a más años;Mujer;12
7;Maule;7403;Longaví;Rural;A;0 a 9 años;Hombre;960
7;Maule;7403;Longaví;Rural;A;0 a 9 años;Mujer;921
7;Maule;7403;Longaví;Rural;A;10 a 19 años;Hombre;1364
7;Maule;7403;Longaví;Rural;A;10 a 19 años;Mujer;1326
7;Maule;7403;Longaví;Rural;A;20 a 29 años;Hombre;165
7;Maule;7403;Longaví;Rural;A;20 a 29 años;Mujer;461
7;Maule;7403;Longaví;Rural;A;30 a 39 años;Hombre;114
7;Maule;7403;Longaví;Rural;A;30 a 39 años;Mujer;527
7;Maule;7403;Longaví;Rural;A;40 a 49 años;Hombre;193
7;Maule;7403;Longaví;Rural;A;40 a 49 años;Mujer;567
7;Maule;7403;Longaví;Rural;A;50 a 59 años;Hombre;318
7;Maule;7403;Longaví;Rural;A;50 a 59 años;Mujer;584
7;Maule;7403;Longaví;Rural;A;60 a 69 años;Hombre;282
7;Maule;7403;Longaví;Rural;A;60 a 69 años;Mujer;274
7;Maule;7403;Longaví;Rural;A;70 a 79 años;Hombre;19
7;Maule;7403;Longaví;Rural;A;70 a 79 años;Mujer;19
7;Maule;7403;Longaví;Rural;A;80 a más años;Hombre;3
7;Maule;7403;Longaví;Rural;A;80 a más años;Mujer;1
7;Maule;7403;Longaví;Rural;B;0 a 9 años;Hombre;463
7;Maule;7403;Longaví;Rural;B;0 a 9 años;Mujer;503
7;Maule;7403;Longaví;Rural;B;10 a 19 años;Hombre;463
7;Maule;7403;Longaví;Rural;B;10 a 19 años;Mujer;434
7;Maule;7403;Longaví;Rural;B;20 a 29 años;Hombre;929
7;Maule;7403;Longaví;Rural;B;20 a 29 años;Mujer;993
7;Maule;7403;Longaví;Rural;B;30 a 39 años;Hombre;941
7;Maule;7403;Longaví;Rural;B;30 a 39 años;Mujer;1038
7;Maule;7403;Longaví;Rural;B;40 a 49 años;Hombre;873
7;Maule;7403;Longaví;Rural;B;40 a 49 años;Mujer;921
7;Maule;7403;Longaví;Rural;B;50 a 59 años;Hombre;966
7;Maule;7403;Longaví;Rural;B;50 a 59 años;Mujer;1117
7;Maule;7403;Longaví;Rural;B;60 a 69 años;Hombre;1181
7;Maule;7403;Longaví;Rural;B;60 a 69 años;Mujer;1378
7;Maule;7403;Longaví;Rural;B;70 a 79 años;Hombre;1009
7;Maule;7403;Longaví;Rural;B;70 a 79 años;Mujer;1056
7;Maule;7403;Longaví;Rural;B;80 a más años;Hombre;475
7;Maule;7403;Longaví;Rural;B;80 a más años;Mujer;519
7;Maule;7403;Longaví;Rural;B;Sin información;Hombre;1
7;Maule;7403;Longaví;Rural;B;Sin información;Mujer;1
7;Maule;7403;Longaví;Rural;C;0 a 9 años;Hombre;209
7;Maule;7403;Longaví;Rural;C;0 a 9 años;Mujer;205
7;Maule;7403;Longaví;Rural;C;10 a 19 años;Hombre;182
7;Maule;7403;Longaví;Rural;C;10 a 19 años;Mujer;187
7;Maule;7403;Longaví;Rural;C;20 a 29 años;Hombre;478
7;Maule;7403;Longaví;Rural;C;20 a 29 años;Mujer;369
7;Maule;7403;Longaví;Rural;C;30 a 39 años;Hombre;450
7;Maule;7403;Longaví;Rural;C;30 a 39 años;Mujer;453
7;Maule;7403;Longaví;Rural;C;40 a 49 años;Hombre;413
7;Maule;7403;Longaví;Rural;C;40 a 49 años;Mujer;406
7;Maule;7403;Longaví;Rural;C;50 a 59 años;Hombre;475
7;Maule;7403;Longaví;Rural;C;50 a 59 años;Mujer;343
7;Maule;7403;Longaví;Rural;C;60 a 69 años;Hombre;375
7;Maule;7403;Longaví;Rural;C;60 a 69 años;Mujer;192
7;Maule;7403;Longaví;Rural;C;70 a 79 años;Hombre;108
7;Maule;7403;Longaví;Rural;C;70 a 79 años;Mujer;28
7;Maule;7403;Longaví;Rural;C;80 a más años;Hombre;18
7;Maule;7403;Longaví;Rural;C;80 a más años;Mujer;2
7;Maule;7403;Longaví;Rural;D;0 a 9 años;Hombre;281
7;Maule;7403;Longaví;Rural;D;0 a 9 años;Mujer;262
7;Maule;7403;Longaví;Rural;D;10 a 19 años;Hombre;194
7;Maule;7403;Longaví;Rural;D;10 a 19 años;Mujer;177
7;Maule;7403;Longaví;Rural;D;20 a 29 años;Hombre;509
7;Maule;7403;Longaví;Rural;D;20 a 29 años;Mujer;330
7;Maule;7403;Longaví;Rural;D;30 a 39 años;Hombre;822
7;Maule;7403;Longaví;Rural;D;30 a 39 años;Mujer;478
7;Maule;7403;Longaví;Rural;D;40 a 49 años;Hombre;594
7;Maule;7403;Longaví;Rural;D;40 a 49 años;Mujer;351
7;Maule;7403;Longaví;Rural;D;50 a 59 años;Hombre;515
7;Maule;7403;Longaví;Rural;D;50 a 59 años;Mujer;316
7;Maule;7403;Longaví;Rural;D;60 a 69 años;Hombre;289
7;Maule;7403;Longaví;Rural;D;60 a 69 años;Mujer;132
7;Maule;7403;Longaví;Rural;D;70 a 79 años;Hombre;100
7;Maule;7403;Longaví;Rural;D;70 a 79 años;Mujer;28
7;Maule;7403;Longaví;Rural;D;80 a más años;Hombre;11
7;Maule;7403;Longaví;Rural;D;80 a más años;Mujer;5
7;Maule;7404;Parral;Mixta;A;0 a 9 años;Hombre;1055
7;Maule;7404;Parral;Mixta;A;0 a 9 años;Mujer;1083
7;Maule;7404;Parral;Mixta;A;10 a 19 años;Hombre;1624
7;Maule;7404;Parral;Mixta;A;10 a 19 años;Mujer;1577
7;Maule;7404;Parral;Mixta;A;20 a 29 años;Hombre;226
7;Maule;7404;Parral;Mixta;A;20 a 29 años;Mujer;524
7;Maule;7404;Parral;Mixta;A;30 a 39 años;Hombre;199
7;Maule;7404;Parral;Mixta;A;30 a 39 años;Mujer;715
7;Maule;7404;Parral;Mixta;A;40 a 49 años;Hombre;281
7;Maule;7404;Parral;Mixta;A;40 a 49 años;Mujer;633
7;Maule;7404;Parral;Mixta;A;50 a 59 años;Hombre;462
7;Maule;7404;Parral;Mixta;A;50 a 59 años;Mujer;635
7;Maule;7404;Parral;Mixta;A;60 a 69 años;Hombre;323
7;Maule;7404;Parral;Mixta;A;60 a 69 años;Mujer;293
7;Maule;7404;Parral;Mixta;A;70 a 79 años;Hombre;24
7;Maule;7404;Parral;Mixta;A;70 a 79 años;Mujer;17
7;Maule;7404;Parral;Mixta;A;80 a más años;Hombre;6
7;Maule;7404;Parral;Mixta;A;80 a más años;Mujer;5
7;Maule;7404;Parral;Mixta;A;Sin información;Hombre;1
7;Maule;7404;Parral;Mixta;A;Sin información;Mujer;2
7;Maule;7404;Parral;Mixta;B;0 a 9 años;Hombre;656
7;Maule;7404;Parral;Mixta;B;0 a 9 años;Mujer;632
7;Maule;7404;Parral;Mixta;B;10 a 19 años;Hombre;722
7;Maule;7404;Parral;Mixta;B;10 a 19 años;Mujer;686
7;Maule;7404;Parral;Mixta;B;20 a 29 años;Hombre;1211
7;Maule;7404;Parral;Mixta;B;20 a 29 años;Indeterminado;2
7;Maule;7404;Parral;Mixta;B;20 a 29 años;Mujer;1321
7;Maule;7404;Parral;Mixta;B;30 a 39 años;Hombre;1126
7;Maule;7404;Parral;Mixta;B;30 a 39 años;Mujer;1354
7;Maule;7404;Parral;Mixta;B;40 a 49 años;Hombre;935
7;Maule;7404;Parral;Mixta;B;40 a 49 años;Mujer;1239
7;Maule;7404;Parral;Mixta;B;50 a 59 años;Hombre;1267
7;Maule;7404;Parral;Mixta;B;50 a 59 años;Mujer;1617
7;Maule;7404;Parral;Mixta;B;60 a 69 años;Hombre;1481
7;Maule;7404;Parral;Mixta;B;60 a 69 años;Mujer;1930
7;Maule;7404;Parral;Mixta;B;70 a 79 años;Hombre;1329
7;Maule;7404;Parral;Mixta;B;70 a 79 años;Mujer;1544
7;Maule;7404;Parral;Mixta;B;80 a más años;Hombre;652
7;Maule;7404;Parral;Mixta;B;80 a más años;Mujer;1001
7;Maule;7404;Parral;Mixta;C;0 a 9 años;Hombre;308
7;Maule;7404;Parral;Mixta;C;0 a 9 años;Mujer;279
7;Maule;7404;Parral;Mixta;C;10 a 19 años;Hombre;335
7;Maule;7404;Parral;Mixta;C;10 a 19 años;Mujer;286
7;Maule;7404;Parral;Mixta;C;20 a 29 años;Hombre;637
7;Maule;7404;Parral;Mixta;C;20 a 29 años;Mujer;482
7;Maule;7404;Parral;Mixta;C;30 a 39 años;Hombre;625
7;Maule;7404;Parral;Mixta;C;30 a 39 años;Indeterminado;1
7;Maule;7404;Parral;Mixta;C;30 a 39 años;Mujer;505
7;Maule;7404;Parral;Mixta;C;40 a 49 años;Hombre;507
7;Maule;7404;Parral;Mixta;C;40 a 49 años;Mujer;455
7;Maule;7404;Parral;Mixta;C;50 a 59 años;Hombre;532
7;Maule;7404;Parral;Mixta;C;50 a 59 años;Mujer;447
7;Maule;7404;Parral;Mixta;C;60 a 69 años;Hombre;373
7;Maule;7404;Parral;Mixta;C;60 a 69 años;Mujer;223
7;Maule;7404;Parral;Mixta;C;70 a 79 años;Hombre;117
7;Maule;7404;Parral;Mixta;C;70 a 79 años;Mujer;91
7;Maule;7404;Parral;Mixta;C;80 a más años;Hombre;26
7;Maule;7404;Parral;Mixta;C;80 a más años;Mujer;31
7;Maule;7404;Parral;Mixta;D;0 a 9 años;Hombre;337
7;Maule;7404;Parral;Mixta;D;0 a 9 años;Mujer;363
7;Maule;7404;Parral;Mixta;D;10 a 19 años;Hombre;319
7;Maule;7404;Parral;Mixta;D;10 a 19 años;Mujer;319
7;Maule;7404;Parral;Mixta;D;20 a 29 años;Hombre;622
7;Maule;7404;Parral;Mixta;D;20 a 29 años;Mujer;510
7;Maule;7404;Parral;Mixta;D;30 a 39 años;Hombre;855
7;Maule;7404;Parral;Mixta;D;30 a 39 años;Indeterminado;1
7;Maule;7404;Parral;Mixta;D;30 a 39 años;Mujer;740
7;Maule;7404;Parral;Mixta;D;40 a 49 años;Hombre;595
7;Maule;7404;Parral;Mixta;D;40 a 49 años;Mujer;498
7;Maule;7404;Parral;Mixta;D;50 a 59 años;Hombre;517
7;Maule;7404;Parral;Mixta;D;50 a 59 años;Mujer;480
7;Maule;7404;Parral;Mixta;D;60 a 69 años;Hombre;324
7;Maule;7404;Parral;Mixta;D;60 a 69 años;Mujer;184
7;Maule;7404;Parral;Mixta;D;70 a 79 años;Hombre;135
7;Maule;7404;Parral;Mixta;D;70 a 79 años;Mujer;49
7;Maule;7404;Parral;Mixta;D;80 a más años;Hombre;43
7;Maule;7404;Parral;Mixta;D;80 a más años;Mujer;25
7;Maule;7404;Parral;Mixta;D;Sin información;Hombre;1
7;Maule;7405;Retiro;Rural;A;0 a 9 años;Hombre;618
7;Maule;7405;Retiro;Rural;A;0 a 9 años;Mujer;605
7;Maule;7405;Retiro;Rural;A;10 a 19 años;Hombre;917
7;Maule;7405;Retiro;Rural;A;10 a 19 años;Mujer;881
7;Maule;7405;Retiro;Rural;A;20 a 29 años;Hombre;131
7;Maule;7405;Retiro;Rural;A;20 a 29 años;Mujer;322
7;Maule;7405;Retiro;Rural;A;30 a 39 años;Hombre;82
7;Maule;7405;Retiro;Rural;A;30 a 39 años;Mujer;407
7;Maule;7405;Retiro;Rural;A;40 a 49 años;Hombre;138
7;Maule;7405;Retiro;Rural;A;40 a 49 años;Mujer;417
7;Maule;7405;Retiro;Rural;A;50 a 59 años;Hombre;247
7;Maule;7405;Retiro;Rural;A;50 a 59 años;Mujer;441
7;Maule;7405;Retiro;Rural;A;60 a 69 años;Hombre;168
7;Maule;7405;Retiro;Rural;A;60 a 69 años;Mujer;174
7;Maule;7405;Retiro;Rural;A;70 a 79 años;Hombre;11
7;Maule;7405;Retiro;Rural;A;70 a 79 años;Mujer;9
7;Maule;7405;Retiro;Rural;A;80 a más años;Mujer;3
7;Maule;7405;Retiro;Rural;B;0 a 9 años;Hombre;326
7;Maule;7405;Retiro;Rural;B;0 a 9 años;Mujer;320
7;Maule;7405;Retiro;Rural;B;10 a 19 años;Hombre;333
7;Maule;7405;Retiro;Rural;B;10 a 19 años;Mujer;292
7;Maule;7405;Retiro;Rural;B;20 a 29 años;Hombre;624
7;Maule;7405;Retiro;Rural;B;20 a 29 años;Mujer;638
7;Maule;7405;Retiro;Rural;B;30 a 39 años;Hombre;591
7;Maule;7405;Retiro;Rural;B;30 a 39 años;Mujer;679
7;Maule;7405;Retiro;Rural;B;40 a 49 años;Hombre;543
7;Maule;7405;Retiro;Rural;B;40 a 49 años;Mujer;608
7;Maule;7405;Retiro;Rural;B;50 a 59 años;Hombre;715
7;Maule;7405;Retiro;Rural;B;50 a 59 años;Mujer;744
7;Maule;7405;Retiro;Rural;B;60 a 69 años;Hombre;777
7;Maule;7405;Retiro;Rural;B;60 a 69 años;Mujer;923
7;Maule;7405;Retiro;Rural;B;70 a 79 años;Hombre;692
7;Maule;7405;Retiro;Rural;B;70 a 79 años;Mujer;746
7;Maule;7405;Retiro;Rural;B;80 a más años;Hombre;295
7;Maule;7405;Retiro;Rural;B;80 a más años;Mujer;402
7;Maule;7405;Retiro;Rural;C;0 a 9 años;Hombre;137
7;Maule;7405;Retiro;Rural;C;0 a 9 años;Mujer;133
7;Maule;7405;Retiro;Rural;C;10 a 19 años;Hombre;146
7;Maule;7405;Retiro;Rural;C;10 a 19 años;Mujer;132
7;Maule;7405;Retiro;Rural;C;20 a 29 años;Hombre;317
7;Maule;7405;Retiro;Rural;C;20 a 29 años;Mujer;258
7;Maule;7405;Retiro;Rural;C;30 a 39 años;Hombre;291
7;Maule;7405;Retiro;Rural;C;30 a 39 años;Mujer;232
7;Maule;7405;Retiro;Rural;C;40 a 49 años;Hombre;274
7;Maule;7405;Retiro;Rural;C;40 a 49 años;Mujer;253
7;Maule;7405;Retiro;Rural;C;50 a 59 años;Hombre;336
7;Maule;7405;Retiro;Rural;C;50 a 59 años;Mujer;223
7;Maule;7405;Retiro;Rural;C;60 a 69 años;Hombre;233
7;Maule;7405;Retiro;Rural;C;60 a 69 años;Mujer;119
7;Maule;7405;Retiro;Rural;C;70 a 79 años;Hombre;79
7;Maule;7405;Retiro;Rural;C;70 a 79 años;Mujer;16
7;Maule;7405;Retiro;Rural;C;80 a más años;Hombre;8
7;Maule;7405;Retiro;Rural;C;80 a más años;Mujer;4
